instanciaId,politicaId,nombrePolitica,origenDatos,rutaEjecutadaCodificada,rutaEjecutadaLegible,carrilesVisitados,actividadesVisitadas,decisionesTomadas,cantidadObservaciones,cantidadNodos,cantidadDecisiones,cantidadForks,cantidadJoins,cantidadRetornos,cantidadReprocesos,cantidadDocumentos,cantidadFuncionariosInvolucrados,duracionPromedioHistorica,nodoMasLento,actividadMasLenta,carrilMasLento,cuelloBotellaLabel,anomaliaLabel,riesgoDemoraLabel,prioridadActual,prioridadRecomendadaLabel,rutaRecomendadaLabel,rutaRecomendadaLegible,motivoRecomendacion
SIM-LOCAL-ae590abf,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4489e2cb,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-1138463f,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-74916fe3,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-64e3046b,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bb1519ac,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-12a76b2d,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3d2fdb5d,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-2804945e,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bc1f73ab,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-2b6682c7,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bd872da8,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-6384331b,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3323d823,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-e434e917,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-aefd9ac5,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7022f23c,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4e9c44fb,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4f18ce0c,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-d1378d90,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-425501cd,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-6f1e498f,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-82af35c9,69ee3ece8d7291ccd0cb012f,Reprogramar visita tecnica,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-5f72eeae,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-1909ce5a,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4717b497,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3466299d,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bae13c0a,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-96f6b993,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-8f5a1b98,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-77232b52,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-66a76ba3,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-2ff5f715,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-986f5190,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3a915bae,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-a3c13e38,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-95ab060f,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-2e06ea6c,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-96d1ec08,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bee34d75,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4236a706,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-01d24f32,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-54b55279,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c90274ec,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-47398ea7,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4f8e6e63,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-153dbdc7,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-a480e7bc,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4111d6dd,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-2fb9f299,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-2731eefe,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-72b09d0b,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-f1c98df8,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-139910cd,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-44ad7955,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-5dba8691,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-0c7c8d2d,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-76acd2bf,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-9a759d0d,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-6d4f1951,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ab10eb79,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-e2541a8d,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3e1f2e48,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bc626713,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7f32dd60,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bf24ade8,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-9fda92ca,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-f9461389,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-a8b09901,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-1fd7fc65,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-a23311b6,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-e41ec0de,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-9ff4afe1,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c9cbdc73,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-57a2e6d0,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-854b9df6,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-65baf47e,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-1d5e9eb2,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-af1a8d7b,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-6bbb7d2d,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4232784c,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-26615ff6,demo-tramite-pago,Consultar estado de instalacion,SIMULADO_LOCAL,inicio-demo-pago,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
