texto,politicaId,nombrePolitica
me pueden ayudar con personalizar el nombre de la senal urgente por favor,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
me gustaria ya pague y quiero registrar el pago ahora,WIFI_REGISTRAR_PAGO,Registro de pago
hacer ya no quiero continuar con wifi ahora,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
porfa se demora mucho en cargar videos de inmediato,WIFI_INTERNET_LENTO,Internet lento
necesito hacer me dicen el saldo de mi cuenta en mi casa,WIFI_CONSULTAR_FACTURA,Consulta de factura
me gustaria corregir mi correo electronico urgente por favor,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
necesito pedir tengo problema con el aparato del wifi gracias,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
necesito pedir me estan cobrando algo que no corresponde ahora,WIFI_RECLAMO_COBRO,Reclamo de cobro
como hago para se fue el internet en toda la casa en mi casa,WIFI_INTERNET_CAIDO,Internet caido
necesito cambiar la hora de instalacion de la oficina,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
favor de activacion despues de pago ahora,WIFI_RECONEXION,Reconexion de servicio
necesito pedir contratar internet,WIFI_INSTALACION,Instalacion de internet WiFi
favor de el wifi aparece pero no navega ahora,WIFI_INTERNET_CAIDO,Internet caido
me gustaria mi router esta danado quiero otro de la oficina,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
pedir una instalacion de internet ahora,WIFI_INSTALACION,Instalacion de internet WiFi
necesito pedir envieme duplicado de factura para mi cuenta,WIFI_DUPLICADO_FACTURA,Duplicado de factura
necesito hacer reemplazar el modem viejo ahora,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
solicito mi instalacion esta aprobada o no de inmediato,WIFI_ESTADO_INSTALACION,Estado de instalacion
porfa no reconozco el cobro urgente,WIFI_RECLAMO_COBRO,Reclamo de cobro
hacer internet para una oficina pequena gracias,WIFI_INSTALACION,Instalacion de internet WiFi
necesito la luz los esta roja en el modem de la oficina,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
pueden ayudarme a el modem no da internet rapido,WIFI_INTERNET_CAIDO,Internet caido
necesito ya pague y quiero registrar el pago urgente,WIFI_REGISTRAR_PAGO,Registro de pago
deseo actualizar mis datos,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
quisiera ya no quiero continuar con wifi en mi casa,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
como hago para reprogramar visita tecnica,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
solicito baja de wifi hogar urgente por favor,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
quisiera mis datos estan mal en el sistema gracias,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
debo bajar mi plan porque pago mucho ahora,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
hacer solicitar soporte presencial por favor,WIFI_VISITA_TECNICA,Visita tecnica
como solicito modificar correo registrado en mi casa,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
ayuda para consultar avance de internet contratado ahora,WIFI_ESTADO_INSTALACION,Estado de instalacion
necesito pedir mas velocidad para videollamadas urgente por favor,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
como solicito reclamar un cobro indebido hoy mismo,WIFI_RECLAMO_COBRO,Reclamo de cobro
ayuda para modificar la clave wifi en mi casa,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
busco corregir datos personales de inmediato,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
solicito mi internet esta muy lento urgente por favor,WIFI_INTERNET_LENTO,Internet lento
por favor el wifi va lentisimo en mi celular urgente,WIFI_INTERNET_LENTO,Internet lento
subir comprobante de pago,WIFI_REGISTRAR_PAGO,Registro de pago
me gustaria agendar una visita tecnica de la oficina,WIFI_VISITA_TECNICA,Visita tecnica
quisiera renovar la contrasena de wifi lo antes posible,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
favor de tengo comprobante para cargar cuanto antes,WIFI_REGISTRAR_PAGO,Registro de pago
llevar wifi a otra casa en mi casa,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
necesito hacer cuando activan mi servicio nuevo de inmediato,WIFI_ESTADO_INSTALACION,Estado de instalacion
como hago para corregir mi correo electronico gracias,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
porfa renovacion de equipo lo antes posible,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
quisiera mejorar mi conexion actual hoy mismo,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
quisiera como hago otra clave para mi internet lo antes posible,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
quiero el recibo tiene un cargo raro gracias,WIFI_RECLAMO_COBRO,Reclamo de cobro
quisiera ver el monto pendiente hoy mismo,WIFI_CONSULTAR_FACTURA,Consulta de factura
quiero pedir cambiar domicilio del servicio en mi casa,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
necesito hacer me interesa poner internet nuevo en mi departamento hoy mismo,WIFI_INSTALACION,Instalacion de internet WiFi
pueden ayudarme a actualizar mi plan mensual lo antes posible,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
ayuda para ya hice el deposito del servicio hoy mismo,WIFI_REGISTRAR_PAGO,Registro de pago
quiero el recibo tiene un cargo raro porfa,WIFI_RECLAMO_COBRO,Reclamo de cobro
necesito pedir revision en mi domicilio porfa,WIFI_VISITA_TECNICA,Visita tecnica
favor de que instalen router y servicio en mi casa,WIFI_INSTALACION,Instalacion de internet WiFi
necesito pedir tengo cortes pequenos y baja velocidad,WIFI_INTERNET_LENTO,Internet lento
porfa cambiar titular del internet porfa,WIFI_CAMBIO_TITULAR,Cambio de titular
busco cambiar telefono de contacto gracias,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
tengo que contratar internet,WIFI_INSTALACION,Instalacion de internet WiFi
como hago para verificar fecha de instalacion gracias,WIFI_ESTADO_INSTALACION,Estado de instalacion
hacer me pueden reenviar la factura gracias,WIFI_DUPLICADO_FACTURA,Duplicado de factura
me gustaria aumentar velocidad de internet ahora,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
pueden ayudarme a aumentar velocidad de internet porfa,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
quisiera reagendar la visita pendiente hoy mismo,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
necesito pedir renombrar la red de internet para mi cuenta,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
favor de estado de instalacion cuanto antes,WIFI_ESTADO_INSTALACION,Estado de instalacion
necesito validar mi pago realizado hoy mismo,WIFI_REGISTRAR_PAGO,Registro de pago
hacer modificar agenda del tecnico de inmediato,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
hacer pasar contrato a otro titular urgente,WIFI_CAMBIO_TITULAR,Cambio de titular
debo editar informacion de cliente ya mismo,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
router con luces rojas rapido,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
hacer tengo reclamo por factura inflada gracias,WIFI_RECLAMO_COBRO,Reclamo de cobro
necesito modificar la clave wifi lo antes posible,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
favor de mandar tecnico a mi casa gracias,WIFI_VISITA_TECNICA,Visita tecnica
porfa desactivar internet de mi casa gracias,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
solicito no estare en casa cuando venga el tecnico ahora,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
pueden ayudarme a el modem actual esta muy antiguo rapido,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
como puedo visita tecnica para mi internet en mi casa,WIFI_VISITA_TECNICA,Visita tecnica
quiero un plan diferente al actual,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
necesito hacer cambiar mi plan de internet cuanto antes,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
quiero pueden cambiar el nombre visible del wifi ya mismo,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
me pueden ayudar con mi factura vino con un monto incorrecto ahora,WIFI_RECLAMO_COBRO,Reclamo de cobro
ayuda para mi wifi baja mucho la velocidad de inmediato,WIFI_INTERNET_LENTO,Internet lento
necesito pedir cancelar internet gracias,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
hacer ver factura mensual de wifi en mi casa,WIFI_CONSULTAR_FACTURA,Consulta de factura
porfa renombrar la red de internet urgente por favor,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
me gustaria me pueden instalar internet esta semana cuanto antes,WIFI_INSTALACION,Instalacion de internet WiFi
necesito mi plan dice un precio y factura otro ahora,WIFI_RECLAMO_COBRO,Reclamo de cobro
porfa cuando vence mi pago de internet en mi casa,WIFI_CONSULTAR_FACTURA,Consulta de factura
quiero que la red ya no se llame igual urgente por favor,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
como solicito cambiar como aparece mi wifi rapido,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
ayuda para internet lento para clases virtuales rapido,WIFI_INTERNET_LENTO,Internet lento
solicito reclamar cobro incorrecto,WIFI_RECLAMO_COBRO,Reclamo de cobro
ayuda para olvide la clave del wifi y quiero otra hoy mismo,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
necesito hacer las luces del router estan apagadas rapido,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
ayuda para el modem no da internet por favor,WIFI_INTERNET_CAIDO,Internet caido
quisiera duplicado de factura para mi cuenta,WIFI_DUPLICADO_FACTURA,Duplicado de factura
deseo la velocidad esta baja de inmediato,WIFI_INTERNET_LENTO,Internet lento
hacer anular mi plan de wifi rapido,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
quiero pedir cambio de equipo wifi porfa,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
por favor ayuda con el modem ahora,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
quiero personalizar el nombre de la senal de la oficina,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
necesito todo carga demasiado lento por favor,WIFI_INTERNET_LENTO,Internet lento
hacer pueden mandar tecnico a revisar por favor,WIFI_VISITA_TECNICA,Visita tecnica
como solicito tengo reclamo por factura inflada porfa,WIFI_RECLAMO_COBRO,Reclamo de cobro
mi servicio esta totalmente cortado,WIFI_INTERNET_CAIDO,Internet caido
porfa informar que ya cancele para mi cuenta,WIFI_REGISTRAR_PAGO,Registro de pago
favor de mi router no enciende ya mismo,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
plan diferente al actual gracias,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
necesito pedir tengo el servicio caido gracias,WIFI_INTERNET_CAIDO,Internet caido
quisiera cuando llega el tecnico para instalar de la oficina,WIFI_ESTADO_INSTALACION,Estado de instalacion
busco aumentar los megas de descarga cuanto antes,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
necesito cuanto es mi factura de este mes de la oficina,WIFI_CONSULTAR_FACTURA,Consulta de factura
deseo copia de la factura del mes por favor,WIFI_DUPLICADO_FACTURA,Duplicado de factura
por favor el router prende pero no da red hoy mismo,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
como solicito copia de la factura del mes porfa,WIFI_DUPLICADO_FACTURA,Duplicado de factura
porfa llevar internet actual a nueva casa de inmediato,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
me gustaria dar de baja el servicio cuanto antes,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
porfa que revisen mi cobro ahora,WIFI_RECLAMO_COBRO,Reclamo de cobro
hacer reactivar wifi despues de corte de inmediato,WIFI_RECONEXION,Reconexion de servicio
tengo que levantar corte del servicio urgente,WIFI_RECONEXION,Reconexion de servicio
pueden ayudarme a cambiar la clave del wifi rapido,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
solicito actualizar mis datos personales lo antes posible,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
me gustaria reclamar porque el monto esta mal por favor,WIFI_RECLAMO_COBRO,Reclamo de cobro
me gustaria reclamar porque el monto esta mal,WIFI_RECLAMO_COBRO,Reclamo de cobro
tengo que tengo reclamo por factura inflada lo antes posible,WIFI_RECLAMO_COBRO,Reclamo de cobro
reagendar la visita pendiente por favor,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
me pueden ayudar con saber si ya programaron instalacion gracias,WIFI_ESTADO_INSTALACION,Estado de instalacion
tengo que mejorar la velocidad del internet ahora,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
porfa factura en pdf otra vez de inmediato,WIFI_DUPLICADO_FACTURA,Duplicado de factura
como hago para solicitar tecnico presencial,WIFI_VISITA_TECNICA,Visita tecnica
como hago para reactivar servicio cortado de inmediato,WIFI_RECONEXION,Reconexion de servicio
deseo me estan cobrando algo que no corresponde gracias,WIFI_RECLAMO_COBRO,Reclamo de cobro
favor de ya pague la deuda de internet rapido,WIFI_REGISTRAR_PAGO,Registro de pago
busco puedo pedir visita de soporte para mi cuenta,WIFI_VISITA_TECNICA,Visita tecnica
internet lento para clases virtuales ahora,WIFI_INTERNET_LENTO,Internet lento
como hago para reclamar un cobro indebido lo antes posible,WIFI_RECLAMO_COBRO,Reclamo de cobro
cambiar equipo por falla constante ya mismo,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
deseo ver avance de instalacion lo antes posible,WIFI_ESTADO_INSTALACION,Estado de instalacion
necesito hacer cambio de clave de internet urgente por favor,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
como puedo mas megas porfa,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
hacer cuando activan mi servicio nuevo lo antes posible,WIFI_ESTADO_INSTALACION,Estado de instalacion
debo llevar mi internet a otro domicilio por favor,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
como puedo reclamar cobro incorrecto urgente por favor,WIFI_RECLAMO_COBRO,Reclamo de cobro
solicito alguien sabe mi contrasena y quiero cambiarla lo antes posible,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
hacer alta de internet para mi hogar de inmediato,WIFI_INSTALACION,Instalacion de internet WiFi
deseo saber como hacer instalar fibra en casa urgente por favor,WIFI_INSTALACION,Instalacion de internet WiFi
mi router esta danado quiero otro,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
solicito reconexion del wifi urgente,WIFI_RECONEXION,Reconexion de servicio
busco alta de internet para mi hogar urgente,WIFI_INSTALACION,Instalacion de internet WiFi
quiero me ayudan a cambiar mi contrasena wifi urgente por favor,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
favor de consultar avance de internet contratado por favor,WIFI_ESTADO_INSTALACION,Estado de instalacion
porfa la conexion esta pesada y se corta por favor,WIFI_INTERNET_LENTO,Internet lento
me gustaria contratar wifi para mi negocio ahora,WIFI_INSTALACION,Instalacion de internet WiFi
porfa soporte para router ya mismo,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
hacer soporte para router cuanto antes,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
deseo que la red ya no se llame igual de la oficina,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
baja de wifi hogar,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
como puedo poner una clave nueva al router ahora,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
quiero pedir poner una clave nueva al router urgente,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
ayuda para cambiar responsable del contrato wifi gracias,WIFI_CAMBIO_TITULAR,Cambio de titular
solicito no hay internet en ningun equipo,WIFI_INTERNET_CAIDO,Internet caido
quiero pedir hay un error en el cobro mensual en mi casa,WIFI_RECLAMO_COBRO,Reclamo de cobro
me pueden ayudar con internet para una oficina pequena ya mismo,WIFI_INSTALACION,Instalacion de internet WiFi
quiero pedir actualizar mis datos personales ya mismo,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
actualizar mi plan mensual hoy mismo,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
pueden ayudarme a habilitar wifi nuevamente,WIFI_RECONEXION,Reconexion de servicio
ayuda para actualizar la password de la red en mi casa,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
como hago para revisar el modem de casa lo antes posible,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
pueden ayudarme a cambiar la contrasena de la oficina,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
me gustaria copia de la factura del mes para mi cuenta,WIFI_DUPLICADO_FACTURA,Duplicado de factura
deseo confirmar que pague la factura gracias,WIFI_REGISTRAR_PAGO,Registro de pago
deseo mejorar la velocidad del internet ahora,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
quisiera visita para revisar el cable en mi casa,WIFI_VISITA_TECNICA,Visita tecnica
quiero manden nuevamente mi factura al correo por favor,WIFI_DUPLICADO_FACTURA,Duplicado de factura
quisiera el internet debe quedar a nombre de mi esposa de inmediato,WIFI_CAMBIO_TITULAR,Cambio de titular
me pueden ayudar con cambiar la contrasena por favor,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
quisiera que me devuelvan la conexion en mi casa,WIFI_RECONEXION,Reconexion de servicio
solicito solicitar cambio de equipo ya mismo,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
porfa mayor velocidad para jugar online gracias,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
solicito pasar contrato a otro titular de inmediato,WIFI_CAMBIO_TITULAR,Cambio de titular
me gustaria que instalen router y servicio gracias,WIFI_INSTALACION,Instalacion de internet WiFi
quiero imprimir mi factura de internet de la oficina,WIFI_DUPLICADO_FACTURA,Duplicado de factura
pueden ayudarme a ya pague y quiero registrar el pago lo antes posible,WIFI_REGISTRAR_PAGO,Registro de pago
tengo que revision en mi domicilio,WIFI_VISITA_TECNICA,Visita tecnica
porfa pasar cuenta de internet a otro nombre cuanto antes,WIFI_CAMBIO_TITULAR,Cambio de titular
necesito modem no reparte wifi ahora,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
necesito reemplazo de router por garantia de la oficina,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
tengo que que mi internet sea mas rapido hoy mismo,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
como solicito internet muy lento y se corta rapido,WIFI_INTERNET_LENTO,Internet lento
por favor la conexion esta pesada y se corta hoy mismo,WIFI_INTERNET_LENTO,Internet lento
deseo mi factura vino con un monto incorrecto por favor,WIFI_RECLAMO_COBRO,Reclamo de cobro
pueden ayudarme a cambiar mi equipo router ahora,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
me gustaria actualizar mis datos personales gracias,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
me gustaria como modifico el ssid del router lo antes posible,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
como puedo mi red conecta pero sale sin internet de la oficina,WIFI_INTERNET_CAIDO,Internet caido
deseo cambiar mi equipo router de inmediato,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
necesito hacer cambiar titular del internet urgente,WIFI_CAMBIO_TITULAR,Cambio de titular
quisiera router con luces rojas lo antes posible,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
